trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,timestamp_precision,initial_stop,initial_target,target_r,realized_net_r
1,1983600.0,1985040.0,1.0,0.065,27461.5,27488.5,0.8924987500000001,0.8933762500000001,0.28759904799985103,1.7550000000000001,-0.31847404799985113,9999.681525951999,4.0,10000.0,0.17849975,1696939200.0,2023-10-09T12:00:00Z,2023-10-09T12:00:00Z,2023-10-10T12:00:00Z,2023-10-10T12:00:00Z,timeout,simulated_bar_open_or_final_close,25979.429337862806,27832.0176655343,0.25,-0.003305915745875342
2,1986000.0,1987440.0,1.0,0.064,27006.2,26830.600000000002,0.8641984,0.8585792000000001,0.4242443903929145,-11.238399999999906,-13.38542199039282,9986.296103961606,4.0,9999.681525951999,0.17284518467056395,1697083200.0,2023-10-11T04:00:00Z,2023-10-11T04:00:00Z,2023-10-12T04:00:00Z,2023-10-12T04:00:00Z,timeout,simulated_bar_open_or_final_close,25497.216605388487,27383.44584865288,0.25,-0.13860140499010087
3,2010000.0,2011440.0,1.0,0.026000000000000002,33712.4,34111.4,0.4382612,0.44344820000000007,0.265573755333328,10.374,9.226716844666672,9995.52282080627,4.0,9986.296103961606,0.08777252255240858,1698523200.0,2023-10-27T20:00:00Z,2023-10-27T20:00:00Z,2023-10-28T20:00:00Z,2023-10-28T20:00:00Z,timeout,simulated_bar_open_or_final_close,29922.426364058178,34659.89340898546,0.25,0.09363487952250209
4,2034720.0,2036160.0,1.0,0.037,36493.5,35551.9,0.67512975,0.65771015,0.7822390842989421,-34.83919999999994,-36.95427898429889,9958.568541821975,4.0,9995.52282080627,0.13508643061565073,1700006400.0,2023-11-14T00:00:00Z,2023-11-14T00:00:00Z,2023-11-15T00:00:00Z,2023-11-15T00:00:00Z,timeout,simulated_bar_open_or_final_close,33844.42328998917,37155.769177502705,0.25,-0.37702354676956845
5,2046240.0,2046818.0,1.0,0.028,35744.200000000004,36606.200000000004,0.5004188,0.5124868,0.20210783008726801,24.136,22.92098656991273,9981.489528391887,2.0,9958.568541821975,0.10050014676274864,1700645940.0,2023-11-22T00:00:00Z,2023-11-22T00:00:00Z,2023-11-22T09:38:00Z,2023-11-22T09:39:00Z,target,within_minute_not_exact_tick,32266.769591033473,36613.557602241635,0.25,0.23540562051231775
6,2052960.0,2054400.0,1.0,0.043000000000000003,37425.5,36735.9,0.8046482500000001,0.78982185,0.6401940751364141,-29.65279999999994,-31.88746417513635,9949.602064216753,4.0,9981.489528391887,0.16122809079971787,1701100800.0,2023-11-26T16:00:00Z,2023-11-26T16:00:00Z,2023-11-27T16:00:00Z,2023-11-27T16:00:00Z,timeout,simulated_bar_open_or_final_close,35186.29754526459,37985.30061368385,0.25,-0.33117547398952046
7,2073840.0,2075280.0,1.0,0.024,42321.200000000004,41751.9,0.5078544,0.5010228,0.300551383719144,-13.66320000000007,-14.972628583719214,9934.629435633035,4.0,9949.602064216753,0.10208536918807498,1702353600.0,2023-12-11T04:00:00Z,2023-12-11T04:00:00Z,2023-12-12T04:00:00Z,2023-12-12T04:00:00Z,timeout,simulated_bar_open_or_final_close,38381.57895200726,43306.10526199819,0.25,-0.15835521150936405
8,2083680.0,2084945.0,1.0,0.026000000000000002,41404.9,42309.4,0.5382637000000001,0.5500222000000001,0.41828779841059044,23.517000000000003,22.01042630158941,9956.639861934624,2.0,9934.629435633035,0.1083611026435234,1702933560.0,2023-12-18T00:00:00Z,2023-12-18T00:00:00Z,2023-12-18T21:05:00Z,2023-12-18T21:06:00Z,target,within_minute_not_exact_tick,37752.681030864376,42317.95474228391,0.25,0.23179192291249537
9,2093760.0,2094538.0,1.0,0.032,43017.100000000006,43760.700000000004,0.6882736000000002,0.7001712000000001,0.27596955824112,23.795199999999955,22.130785641758838,9978.770647576383,2.0,9956.639861934624,0.1382541920856953,1703509140.0,2023-12-25T00:00:00Z,2023-12-25T00:00:00Z,2023-12-25T12:58:00Z,2023-12-25T12:59:00Z,target,within_minute_not_exact_tick,40007.55624718889,43769.485938202786,0.25,0.22979797208762145
10,2120880.0,2122320.0,1.0,0.014,43506.100000000006,42782.5,0.30454270000000006,0.2994775,0.180671207872344,-10.130400000000082,-10.915091407872426,9967.85555616851,4.0,9978.770647576383,0.06103811997602461,1705176000.0,2024-01-12T20:00:00Z,2024-01-12T20:00:00Z,2024-01-13T20:00:00Z,2024-01-13T20:00:00Z,timeout,simulated_bar_open_or_final_close,36562.074849273835,45242.10628768155,0.25,-0.11227629067487899
11,2129520.0,2130960.0,1.0,0.024,41022.5,41810.200000000004,0.49227000000000004,0.5017224,0.29639586229788006,18.904800000000105,17.614411737702223,9985.469967906212,4.0,9967.85555616851,0.09877149547885725,1705694400.0,2024-01-18T20:00:00Z,2024-01-18T20:00:00Z,2024-01-19T20:00:00Z,2024-01-19T20:00:00Z,timeout,simulated_bar_open_or_final_close,36959.73810063644,42038.19047484089,0.25,0.18064898721217978
12,2134320.0,2135760.0,1.0,0.034,41207.8,39992.0,0.7005326000000002,0.679864,0.4126731827600101,-41.3372000000001,-43.13026978276012,9942.339698123453,4.0,9985.469967906212,0.14031039144908475,1705982400.0,2024-01-22T04:00:00Z,2024-01-22T04:00:00Z,2024-01-23T04:00:00Z,2024-01-23T04:00:00Z,timeout,simulated_bar_open_or_final_close,38408.87228236259,41907.53192940936,0.25,-0.4532226175610371
13,2136240.0,2136927.0,1.0,0.025,38858.0,39794.9,0.485725,0.49743625,0.0980119430851,23.42250000000004,22.34132680691494,9964.681024930369,2.0,9942.339698123453,0.09770838952358009,1706052480.0,2024-01-23T12:00:00Z,2024-01-23T12:00:00Z,2024-01-23T23:27:00Z,2024-01-23T23:28:00Z,target,within_minute_not_exact_tick,35078.165066895715,39802.95873327607,0.25,0.23642648107457498
