trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,initial_stop_price,absolute_target,target_R_at_fill,timestamp_precision
1,877955.0,877966.0,1.0,2.573,3667.71,3811.31,4.718508915,4.903250315,0.0,369.48279999999977,359.8610407699998,10359.86104077,2.0,10000.0,0.9437017830000001,1630514820.0,2021-09-01T16:35:00Z,2021-09-01T16:35:00Z,2021-09-01T16:46:00Z,2021-09-01T16:47:00Z,target,3595.1447174600726,3812.081679123084,1.9895420243647066,"simulated minute open / intraminute exit interval, not exact tick"
2,880710.0,881067.0,1.0,2.344,3995.44,3911.89,4.68265568,4.58473508,6.0798805915064005,-195.8412000000004,-211.18847135150682,10148.672569418493,1.0,10359.86104077,0.9039997084076641,1630700880.0,2021-09-03T14:30:00Z,2021-09-03T14:30:00Z,2021-09-03T20:27:00Z,2021-09-03T20:28:00Z,stop,3912.678022648679,4160.130812129167,1.9899332688737197,"simulated minute open / intraminute exit interval, not exact tick"
3,907010.0,907063.0,-1.0,2.489,2754.53,2832.76,3.428012585,3.52536982,0.0,-194.71447000000003,-201.66785240500005,9947.004717013493,1.0,10148.672569418493,0.6755588105837217,1632260640.0,2021-09-21T20:50:00Z,2021-09-21T20:50:00Z,2021-09-21T21:43:00Z,2021-09-21T21:44:00Z,stop,2832.1837314551813,2599.694345807839,1.9939241977254785,"simulated minute open / intraminute exit interval, not exact tick"
4,907115.0,907277.0,-1.0,1.991,2773.14,2851.89,2.76066087,2.839056495,-0.550423271216236,-156.79125000000002,-161.8405440937838,9785.164172919707,1.0,9947.004717013493,0.5550738033285795,1632273480.0,2021-09-21T22:35:00Z,2021-09-21T22:35:00Z,2021-09-22T01:17:00Z,2021-09-22T01:18:00Z,stop,2851.318371209469,2617.387172740358,1.9922751631947015,"simulated minute open / intraminute exit interval, not exact tick"
5,910640.0,910752.0,-1.0,2.226,2923.82,2757.4,3.25421166,3.0689862000000003,0.0,370.45092000000017,364.1277221400002,10149.291895059707,2.0,9785.164172919707,0.6651317448522696,1632481980.0,2021-09-24T09:20:00Z,2021-09-24T09:20:00Z,2021-09-24T11:12:00Z,2021-09-24T11:13:00Z,target,3007.5924087146077,2756.8408005327465,1.9932481592610227,"simulated minute open / intraminute exit interval, not exact tick"
6,911495.0,912935.0,-1.0,2.31,2922.41,2937.66,3.37538355,3.3929973,-0.05179376905990982,-35.2275,-41.944087080940086,10107.347807978767,4.0,10149.291895059707,0.6651466102069662,1632612900.0,2021-09-24T23:35:00Z,2021-09-24T23:35:00Z,2021-09-25T23:35:00Z,2021-09-25T23:35:00Z,timeout,3006.1420098199123,2755.492744390071,1.9934700715882487,"simulated minute open / intraminute exit interval, not exact tick"
7,939735.0,941175.0,1.0,2.49,3798.25,3826.57,4.72882125,4.764079650000001,10.669628338949392,70.51680000000042,50.354270761051026,10157.70207873982,4.0,10107.347807978767,0.9357195062125112,1634307300.0,2021-10-14T14:15:00Z,2021-10-14T14:15:00Z,2021-10-15T14:15:00Z,2021-10-15T14:15:00Z,timeout,3722.42759067573,3949.1148749602667,1.9897135464933833,"simulated minute open / intraminute exit interval, not exact tick"
8,948395.0,948981.0,1.0,2.856,4051.48,4180.83,5.78551344,5.9702252399999995,14.477354421531782,369.42359999999974,343.19050689846796,10500.892585638288,2.0,10157.70207873982,1.1391382411400197,1634775720.0,2021-10-20T14:35:00Z,2021-10-20T14:35:00Z,2021-10-21T00:21:00Z,2021-10-21T00:22:00Z,target,3986.0422009194854,4181.674278076817,1.9895882793464064,"simulated minute open / intraminute exit interval, not exact tick"
9,949645.0,949654.0,1.0,2.65,4347.99,4273.99,5.76108675,5.66303675,0.0,-196.1,-207.5241235,10293.368462138287,1.0,10500.892585638288,1.0972565813841846,1634816100.0,2021-10-21T11:25:00Z,2021-10-21T11:25:00Z,2021-10-21T11:34:00Z,2021-10-21T11:35:00Z,stop,4274.853192025607,4493.364347701647,1.9877043000365466,"simulated minute open / intraminute exit interval, not exact tick"
10,952820.0,953820.0,1.0,3.088,4127.64,4065.9700000000003,6.373076160000001,6.277857680000001,8.31516414376018,-190.43696000000023,-211.40305798376042,10081.965404154527,1.0,10293.368462138287,1.2382877740055354,1635066060.0,2021-10-23T16:20:00Z,2021-10-23T16:20:00Z,2021-10-24T09:00:00Z,2021-10-24T09:01:00Z,stop,4066.786360548242,4248.4825107274455,1.985789376217072,"simulated minute open / intraminute exit interval, not exact tick"
